comment,sentiment,review_rating,author_total_reviews_count
"Besonders, Asemrowend en PUIK! Hoor my NOU uit! Hierdie dienste is iets uitheems, en glad nie waaraan enige iemand in Suid-Afrika aan gewoond is nie. Uan Ooosthuizen en MC Oosthuizen is besonders goed in wat hulle doen en hulle kennis rondom dit is freakin' crazy!

Doen jouself 'n guns en gee jouself die regverdige kans om daai ekstra inkomste te verdien waarvan jy altyd gedrrom het, hand-aan-hand met puik dienste en produkte!",1,5,1
Good service Great service. Thanks Damian and Uan,1,5,1
"Baie excited Dankie Uan & Damian, julle was fisies hier gewees. Al die ""ander"" mense hoor jy net eenkeer van as hulle geld soek, maar n mens hoor altyd van julle en julle was al twee keer hier gewees. Julle weet rerig wat julle doen en ek sien uit na die pad saam met julle.",1,5,3
Great service and great profits! Thanks for Damian and Uan to help me setup my trading platforms. You're guys' service are great. I have made a staggering 20% on my total balance in a week's time. I am super excited for future profits.,1,5,1
"Goeie Profesionele Trading Kursus en Coaching wat iets werd is!!! Hallo Francois, baie dankie vir die trades vandag. Ek het meer as 320 dollar wins gemaak en op my account size is dit amper 30%. Ek was so down hierdie laaste 2 weke. Dit was regtig nie goeie trading weke vir my. Ek het my eie trades gedoen en was nie suksesvol. Ek het my account gekrimp met meer as 20%. As n mens nuut is dan is jy baie hard op jouself en ek het my eie vermoëns bevraagteken. Behalwe julle kurses het ek ook het ek nog 'n  ander Suid Afrikaanse online collage se kursus gedoen, ek het in die 3 maande wat ek trade amper 20 boeke oor trading gelees. Ek het nooit as trading gedink as n voltydse beroep. Ek is nou 49, ek is van 1996 in besigheid, maar wat ek gedink het sal n lekker ekstra wees begin nou vir my lyk na n besigheid waarmee ek kan aangaan vir baie jare. Ek het my eie trades ook gedoen vandag, een op die support en resistance strategie en een op die wave tracker strategie. Al twee het uitgewerk. So dit het ook my selfvertroue geboost. 

Ek het vir Uan die aand gesê dat ek wil change na julle Online Trading Collage skuif want dit lyk beter, en ek was reg. Die ander Suid Afrikaanse Online collage leer wel al die basics maar hulle leer mens nie hoe om dit toe te pas. Ek was n paar keer in hulle trading room en met alle respek dit is n grap - ek kannie dink hoe mens iets kan leer daar behalwe Monkey see Monkey do. Hulle beantwoord ook nie n mens se vra nie. Ek het Meganiese Ingenieurswese geswot en dit is hoe my brein werk. As ek verstaan hoekom n persoon iets doen dan kan ek dit toepas, kennis is net iets werd as jy dit jou eie maak. Dit is so die stock market is nie predictable nie maar, 'n goeie trader het n edge want daar is patrone wat herhaal. Daar is dinge wat jy nie kan beheer en dan is daar dinge wat jy kan, so jou coaching leer my om vir die edge te soek, en laaste die ander Suid Afrikaanse Online Collage  leer mens nie naastenby genoeg oor risk management en psychology van trading en dit is in my oë amper die belangrikste. Henry Ford het gesê, jy hoef nie alles te weet nie, maar jou omring met mense wat wel doen. Julle doen moeite en dit maak die Verskil, Dankie Francois du Plessis en Uan Oosthuizen.",1,5,11
A Champion Team! It was a sweet training session yet again from Uan and Damian. Their services over time has only been extremely great and well to me. I have made an amazing growth of 11% in only 1 month. Banks give you only 6% per year. Thank you also François du Plessis for all your help. You are champions!,1,5,5
"10 uit 10 Woww! Baie dankie Damian & Uan. Julle is rerig amazing en ek waardeer julle moeite om vir die t****e keer na my in Carletonville toe te Kom.
Ek sou die maatskappy aanbeveel vir iemand wat n verskil Wil maak in julle finansies. Julle het my gehelp R600 maak in minder as n halfuur! Julle is awesome",1,5,1
Best in the business Thank you to Damian and Uan for the best application and training in the business. Now I have a real chance of getting that money for my house. Watch this space.,1,5,1
"Extremely great experience! Wow! What a wonderful experience during my past 18 months! These guys are fantastic and I will highly recommend them! It all works fantastic and the service are fantastic! Thanks Uan, you're only very intelligent guy!",1,5,2
Gratefulness upon Gratefulness. Thank you to Sir Francois en Sir Uan! You guys are really amazing in helping me so well! I now know more than enough to continue my trading journey! I made a fantastic R150 in 4 minutes! Blessings for you!,1,5,1
Best Opportunity of a life time Just want to say thank you to Uan and Damian for an easy sign up process to an amazing opportunity. Really looking forward to be taking this journey with them to financial freedom.,1,5,1
"Great Experience! Francois, the team have been extremely helpful and professional since day 1.
Looking forward to a bright future and partnership with you guys!",1,5,1
"Don't think, just join them - you will make no mistake! Thank you Uan and Damian. The quality of service is exceptional. I would like to share, that with no knowledge at all when it comes to trading, but the help of you and your Team, I have made $15 in less than 10 minutes on my first day of trading! This is truly inspiring and exciting! I am looking forward to many more!",1,5,1
"Wonderlike dienste! Baie dankie vir Uan, Damian en Caroline. Julle is besonders en help altyd baie graag.",1,5,1
"Great diens Met die hulp van Uan Oosthuizen en Damian Oosthuizen kon ek vandag by Diversit-e Smart Trade College aansluit. Ek sal julle enigetyd aanbeveel, julle diens is great. Dankie julle.",1,5,1
Trading gurus Great presentation by both Uan & Damian was very informative. Very excited to be working with them. Here to good trading🥂,1,5,1
"Great service Glad to have joined diversit-e smart trade college the sales people where great and would like to that Heinrich, Damian, Uan looking forward to the journey..",1,5,2
"Excellent Service from Uan and his Team Great service from Uan and his team, Started a couple of months ago and had enough patience with my hectic work and travel schedule to keep me informed and in the loop. Once I was ready and had some free time Uan wasted no time at all to clear his schedule. He got me set up, provided training and answered all of my questions that I had.

Can't wait to see how this evolves and to be a part of the team.",1,5,1
"From zero to Hero Lets start with the bad. I've been in trading for 4 years now. I've been hustled out of thousands in an attempt to obtain knowledge and better my trading. After just 3 Months of attending the coaching sessions with Franscois, Heinrich and Uan. I'm proud to announce that I've been consistently profitable almost everyday. I've grown my account everyday with atleast 10%.so much so that my overall acc has grown by 50%. All because of the coaching from these chaps. After 4 years of just losing money, the wisdom from these guys have turned it all around and in 3 months I've made more than I have in 4 years.

I'd like to add to those reading this. If you're worried about having a small account. Don't worry. I started with 2000 and by following their teachings only lost or loose 3% if a trade doesn't work out for me. Again thank you to Francois, Heinrich, Uan and Damian. To Marika and Caroline, thank you too for sometimes just calling to find out how am I doing and how is the trading. To Mr Oosthuizen I'd also like to say a word of gratitude. Never have I heard of a CEO that personally listens to his smallest clients. May Gods richest blessing rain down on all of you and as always stated. May the pips be with you",1,5,3
Very Satisfied Very satisfied with the service currently receiving. Mr Uan Oosthuizen was extremely helpful in explaining all the steps for me... Many thanks.,1,5,1
"WHY CAN'T I GIVE A 20 OUT OF 10 RATING?? I would really from the bottom of my heart say thank you to Damian Oosthuizen and Uan Oosthuizen. They came all the way to my house AGAIN! I am really really so happy with them, they are exceptional. They are very professional and I have learned so so much from them. They are really an asset to this company. They helped me make R110 in only 3 minutes on my very FIRST TRADE. This is a company everyone must think about joining, no wait THEY JUST MUST JOIN! You won't regret it. From the training to the people working for this company and just everything is exceptional! Yet again thanks Uan and Damian. I'm excited to walk this path with you, you are a gift send from ABOVE just for me. I really believe no one would have been able to do a better job than you guys. DIVERSIT-E CAN BE PROUD OF YOU THANK YOU!",1,5,5
WOW! Extremely Great! Excellent service and great training with Uan Oosthuizen. He is extremely great in what he specialize in. I will recommend Uan and Diversit-e Smart Trade College to anyone who wants to get their trading journey started. I am super amped and can not wait for the results to pay off.,1,5,1
Goeie gehalte diens. Baie goeie gehalte diens van Uan Oosthuizen en sy kollegas! Hulle is great en ek sal hulle vir enige iemand aanbeveel!,1,5,1
"Briljant Uan en Damien het soveel geduld met ons gehad, baie tyd spandeer om seker te maak dat ons verstaan wat moet ons doen. Elke vraag wat ek gehad het is ten volle beandwoord. Elke boodskap word binne 'n baie redelike tyd geandwoord. Sal hulle enige tyd aanbeveel.",1,5,2
Trading Baie goeie diens altyd bereid om te help. Sal hulle enige tyd aanbeveel.,1,5,1
Brilliant and very satisfied. I want to thank Uan Oosthuizen and his team for being patient with me. His services is outstanding and brilliant. He drove to me on a very bad road - this just shows that they will do anything to keep their clients satisfied and very happy.,1,5,1
"Dankie Ek will graag aan Damian dankie sé. Hy het vandag weer n draai by my gemaak, hyt my gehelp in 6min R150 maak asook vir die dag R700 gemaak en dis my eerste dag. Dankie Damian en Diversit-e",1,5,3
looking forward to making money I had an excellent experience about this course..and I'm looking forward to make money 💰,1,5,3
Great service! Thank you MC and Uan - great service.,1,5,1
"""Sceptism meets loadshedding. Ignite."" We were met with huge uncer*****y, one could actually give this review a caption reading ""sceptism"". Uan and Damien really impressed us. This is a English and an Afrikaner married so it takes a set of serious specialised skill to change the dimension. The 1st session was exciting, to the point, captivating and precise. They are pleasant, friendly and in there place. If there was a marketing skill we definately missed it this time. They are very insightful and good company. Their holistic interest in the clients life brings a homely and sincere feel to the meeting. They never once showed any signs of irritability , frustration or (taking the distance into account they travelled to meet with us) tiredness. They were focused and the most admiring quality they have is being humble. They work with precision, accurate information and kindness. We thank them for their out of the box creativity - through loads heading -. We are extremely excited for the next few months.",1,5,1
